Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Cameroon,CMR,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,,0.062,0.061386139,0.060784314,0.060194175,0.063461538,0.114285714,0.150943396,0.186915888,0.240740741,0.277777778,0.311926606,0.366972477,0.422018349,0.454545455,0.504504505,0.535714286,0.617719732,0.796240468,0.713801289,0.9678511,1.14213198,1.184433164,1.015228426,1.015228426,1.015228426,0.84317032,0.84317032,0.841750842,0.841750842,0.855218855,0.853781513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Congo, Dem. Rep.",COD,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,,1,1.046875,1.171875,1.253918495,1.336477987,1.41509434,1.491365777,1.53125,1.588785047,1.649068323,1.641421947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Congo, Rep.",COG,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,,2.903846154,3.730769231,4.134615385,4.749034749,7.876447876,8.687258687,9.922779923,10.55984556,11.59922929,11.88461538,12.26923077,12.34615385,12.32824427,12.30038023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colombia,COL,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,,51.64496036,54.50453001,57.4084507,56.69014085,57.68258427,58.26330532,59.23529412,60.34173669,62.02967525,63.5862262,65.68429891,67.03177258,66.03773585,65.63415308,66.5392022,67.45479452,69.81451173,71.99130671,74.38463619,76.5705819,79.13090129,82.82126636,85.12902368,87.61526232,88.2585752,88.717477,89.51882845,93.98186315,95.04608295,96.82299546,102.0408163,94.46254072,92.37085186,88.27683616,95.87328053,86.31319359,82.70972824,,,,,,,,,,,,,,,,,,,,,,,,
Comoros,COM,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cabo Verde,CPV,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,,0.526315789,0.526315789,0.526315789,0.789473684,0.789473684,0.789473684,1.052631579,1.052631579,1.315789474,1.315789474,1.578947368,1.578947368,1.842105263,1.842105263,2.368421053,2.368421053,2.894736842,2.894736842,3.421052632,3.421052632,3.947368421,3.947368421,4.210526316,4.736842105,5.263157895,5.789473684,6.315789474,6.5,6.75,7.073170732,7.56097561,8.048780488,8.536585366,9.024390244,9.285714286,9.761904762,9.772727273,10.22727273,10.45454545,10.90909091,10.86956522,11.06382979,11.4893617,11.66666667,,,,,,,,,,,,,,,,,
Costa Rica,CRI,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,,133.3333333,147.3684211,156.2807018,157.8947368,161.4035088,164.9122807,168.4210526,171.9298246,175.4385965,178.9473684,182.4561404,185.9649123,191.9434629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caribbean small states,CSS,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,,115.9629101,118.9173789,123.9772727,142.5070822,160.3617945,176.3309353,129.1977077,133.4315186,142.6356006,146.3516035,152.7985375,158.6177122,159.8356757,159.7706274,166.3624549,166.2490566,161.9201309,351.4361702,355.8028617,313.5809019,374.1182854,391.8435754,408.2901554,409.9145299,424.6082414,488.7281036,486.4436221,486.9467367,491.9288235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,,75.86206897,99.66777409,113.0653266,113.507378,135.8024691,154.7388781,147.6668636,137.6476631,205.8672156,223.3766234,235.8410189,183.2030651,192.1551724,199.8748103,191.1184669,161.9854642,212.5470142,218.5408432,236.2336354,229.1946309,219.81,218.0622951,213.7483871,212.1017058,216.4930556,226.8892308,223.4324324,221.6538462,225.7659512,226.1928635,223.0567686,214.0951049,210.6253444,207.205643,207.0982628,218.6886657,209.845645,212.7867935,210.4376731,216.5724886,202.7440492,199.3812533,201.6071429,203.8909876,205.5555556,207.4821134,203.1961937,,,,,,,,,,,,,,
Curacao,CUW,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
